year,ssp,Nt,GCM,counts
2015.0,picontrol,Nt25,ipsl-cm6a-lr,233987296.2228682
2016.0,picontrol,Nt25,ipsl-cm6a-lr,230708793.4854057
2017.0,picontrol,Nt25,ipsl-cm6a-lr,228850775.92059335
2018.0,picontrol,Nt25,ipsl-cm6a-lr,229671842.3123676
2019.0,picontrol,Nt25,ipsl-cm6a-lr,226588613.0100352
2020.0,picontrol,Nt25,ipsl-cm6a-lr,227351342.5073905
2021.0,picontrol,Nt25,ipsl-cm6a-lr,222255253.9068956
2022.0,picontrol,Nt25,ipsl-cm6a-lr,210356725.47542667
2023.0,picontrol,Nt25,ipsl-cm6a-lr,211519517.96522653
2024.0,picontrol,Nt25,ipsl-cm6a-lr,211160216.5564451
2025.0,picontrol,Nt25,ipsl-cm6a-lr,203886549.18370795
2026.0,picontrol,Nt25,ipsl-cm6a-lr,203821870.3367097
2027.0,picontrol,Nt25,ipsl-cm6a-lr,208206901.3759879
2028.0,picontrol,Nt25,ipsl-cm6a-lr,212474125.3328355
2029.0,picontrol,Nt25,ipsl-cm6a-lr,210905963.69894707
2030.0,picontrol,Nt25,ipsl-cm6a-lr,211686985.4081585
2031.0,picontrol,Nt25,ipsl-cm6a-lr,213879655.4547362
2032.0,picontrol,Nt25,ipsl-cm6a-lr,211969848.30832577
2033.0,picontrol,Nt25,ipsl-cm6a-lr,209193483.2688068
2034.0,picontrol,Nt25,ipsl-cm6a-lr,212016563.97384423
2035.0,picontrol,Nt25,ipsl-cm6a-lr,210682607.0882528
2036.0,picontrol,Nt25,ipsl-cm6a-lr,202242507.09855583
2037.0,picontrol,Nt25,ipsl-cm6a-lr,201080441.65253592
2038.0,picontrol,Nt25,ipsl-cm6a-lr,205402650.9367508
2039.0,picontrol,Nt25,ipsl-cm6a-lr,204084579.9768181
2040.0,picontrol,Nt25,ipsl-cm6a-lr,201354239.8098368
2041.0,picontrol,Nt25,ipsl-cm6a-lr,199621240.07227367
2042.0,picontrol,Nt25,ipsl-cm6a-lr,198844042.57135183
2043.0,picontrol,Nt25,ipsl-cm6a-lr,196726651.55633757
2044.0,picontrol,Nt25,ipsl-cm6a-lr,189912499.50164172
2045.0,picontrol,Nt25,ipsl-cm6a-lr,190085765.92611736
2046.0,picontrol,Nt25,ipsl-cm6a-lr,196300218.2660322
2047.0,picontrol,Nt25,ipsl-cm6a-lr,199812633.3509532
2048.0,picontrol,Nt25,ipsl-cm6a-lr,197515043.7192389
2049.0,picontrol,Nt25,ipsl-cm6a-lr,197197522.0846371
2050.0,picontrol,Nt25,ipsl-cm6a-lr,197283847.7120945
